ride_id,distance_km,duration_min,booking_time,hours,day_of_week,months,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level,available_drivers,area_demand,vehicle_types,user_rating,user_previous_rides,base_price,constrained_price
R002995,2.4,11.0,2025-03-06 04:48:40.337967,4,3,3,20.99182388161822,105.7803938127227,21.004324450833046,105.80061964322856,rainy,5,12,68,motorbike,4.3,40,24000.0,37000.0
R002996,5.5,25.0,2025-02-16 19:20:46.337967,19,6,2,20.994907004758147,105.80102821552086,21.04614048848222,105.79883766717329,sunny,8,13,33,4_seater_car,3.7,5,110000.0,149000.0
R002997,3.0,13.0,2025-03-03 00:22:01.337967,0,0,3,20.991710688452144,105.75314325610884,21.078463449370428,105.8204259771961,rainy,5,19,53,7_seater_car,4.4,8,90000.0,117000.0
R002998,3.1,14.0,2025-03-08 02:01:33.337967,2,5,3,21.001435388685515,105.7785942673708,21.039558223225942,105.76678823855592,sunny,3,17,55,motorbike,4.7,22,31000.0,33000.0
R002999,5.2,24.0,2025-02-13 03:28:52.337967,3,3,2,21.02572611383763,105.80828150848889,21.02001474962904,105.77593462482687,sunny,3,21,51,4_seater_car,4.4,21,104000.0,103000.0
R003000,12.4,62.0,2025-02-18 07:07:06.337967,7,1,2,20.989408598081205,105.77799298815468,21.035061339132763,105.75256549297897,sunny,9,15,51,4_seater_car,4.6,24,248000.0,356000.0
R003001,3.7,18.0,2025-03-04 06:24:33.337967,6,1,3,21.06509930002454,105.80059665129617,21.037233547514084,105.77515889117316,rainy,4,30,44,7_seater_car,4.5,1,111000.0,133000.0
R003002,12.5,67.0,2025-02-25 13:06:41.337967,13,1,2,21.07919686923553,105.79358187819217,21.000471155011205,105.8453846211806,sunny,4,17,38,7_seater_car,5.0,18,375000.0,384000.0
R003003,4.3,23.0,2025-02-19 17:13:05.337967,17,2,2,20.981083246500514,105.84617844326895,21.0117359332361,105.82437932982981,heavy_rain,6,23,46,7_seater_car,4.5,13,129000.0,242000.0
R003004,5.9,33.0,2025-02-14 23:29:30.337967,23,4,2,21.012599165056574,105.81072917971532,21.036664811252244,105.83260848765052,sunny,4,17,68,7_seater_car,4.1,32,177000.0,202000.0
R003005,7.2,34.0,2025-02-27 17:36:26.337967,17,3,2,21.03707115317812,105.83237863093663,21.069732221258693,105.7589101091286,sunny,6,21,76,motorbike,4.3,3,72000.0,105000.0
R003006,7.5,34.0,2025-03-06 18:53:00.337967,18,3,3,20.9872702392027,105.84456428238231,21.073643770297952,105.76961242069152,heavy_rain,7,15,23,motorbike,4.3,24,75000.0,134000.0
R003007,5.3,22.0,2025-02-27 19:57:31.337967,19,3,2,21.018627974639028,105.80925986261376,21.03619477989434,105.762322986611,rainy,9,32,53,4_seater_car,4.1,28,106000.0,160000.0
R003008,4.0,22.0,2025-02-14 03:03:33.337967,3,4,2,20.98110231415534,105.84801182401989,21.078358027993453,105.80517249502378,sunny,4,15,50,7_seater_car,3.7,87,120000.0,129000.0
R003009,6.8,29.0,2025-02-16 20:44:32.337967,20,6,2,21.02413121417749,105.8458611432507,21.027070244351723,105.79723198533601,heavy_rain,3,18,53,motorbike,4.0,18,68000.0,112000.0
R003010,5.5,24.0,2025-02-27 18:40:07.337967,18,3,2,21.079568423003646,105.82904543203583,21.048090855927654,105.76821232765039,rainy,7,22,47,motorbike,4.2,5,55000.0,84000.0
R003011,3.6,18.0,2025-02-19 02:36:30.337967,2,2,2,21.015974916015985,105.82259988545259,21.027607915623094,105.8262279471114,rainy,4,14,60,motorbike,4.2,37,36000.0,50000.0
R003012,9.1,42.0,2025-02-21 21:45:57.337967,21,4,2,21.04618629461249,105.79663587083012,21.0135016570985,105.76602485029868,heavy_rain,3,24,67,7_seater_car,4.9,31,273000.0,420000.0
R003013,5.6,31.0,2025-02-13 08:33:20.337967,8,3,2,21.024096631021635,105.81740056490806,20.98725496874351,105.78171656691391,sunny,7,31,65,4_seater_car,5.0,0,112000.0,141000.0
R003014,3.1,14.0,2025-02-27 14:55:38.337967,14,3,2,20.993458824562218,105.77919383801793,21.060689583006084,105.78956236526884,sunny,6,14,15,4_seater_car,4.7,28,62000.0,59000.0
R003015,2.9,14.0,2025-03-02 08:02:03.337967,8,6,3,20.980201805016772,105.79248457104842,21.030363363208735,105.79480821586795,rainy,6,19,52,motorbike,4.6,23,29000.0,44000.0
R003016,11.9,48.0,2025-02-14 20:18:14.337967,20,4,2,21.016684182489154,105.82270575824842,20.989422718738425,105.7607997661384,sunny,2,20,44,4_seater_car,4.4,5,238000.0,243000.0
R003017,3.5,19.0,2025-02-18 02:59:13.337967,2,1,2,21.03470985295855,105.753069279979,21.019725652383,105.76962697464869,heavy_rain,4,13,44,motorbike,4.9,17,35000.0,60000.0
R003018,6.5,27.0,2025-02-12 08:57:47.337967,8,2,2,21.001214229770873,105.7984465185748,21.03365259763415,105.79135417683376,sunny,7,13,55,motorbike,4.8,14,65000.0,99000.0
R003019,5.4,34.0,2025-02-22 04:52:54.337967,4,5,2,21.03184136875359,105.76419349272214,21.04074853103512,105.80048300602658,sunny,3,8,28,7_seater_car,4.9,6,162000.0,186000.0
R003020,6.4,30.0,2025-02-25 07:46:36.337967,7,1,2,21.062529691131637,105.76525659514826,21.018842500995405,105.76008388287279,sunny,8,17,82,4_seater_car,3.5,12,128000.0,211000.0
R003021,11.7,55.0,2025-02-18 17:42:07.337967,17,1,2,21.03241768141523,105.840351807967,21.07439991245136,105.7530224614108,rainy,6,19,88,4_seater_car,5.0,4,234000.0,443000.0
R003022,7.4,35.0,2025-02-24 15:20:43.337967,15,0,2,20.998799914292125,105.76838856365227,21.00844052977174,105.75254809700589,sunny,2,21,58,7_seater_car,3.9,3,222000.0,239000.0
R003023,6.8,29.0,2025-02-14 19:49:55.337967,19,4,2,21.037355289211547,105.81976445497017,20.9804982563722,105.79329138540206,sunny,7,22,47,motorbike,4.7,56,68000.0,78000.0
R003024,4.1,21.0,2025-02-22 05:44:43.337967,5,5,2,20.995652773709953,105.78959566035462,21.039880747523057,105.798938622197,heavy_rain,5,25,65,motorbike,4.4,17,41000.0,65000.0
R003025,3.2,15.0,2025-03-04 07:17:42.337967,7,1,3,21.04649776089975,105.80675359347721,21.01275282145681,105.8418044849372,heavy_rain,7,18,44,7_seater_car,3.9,33,96000.0,179000.0
R003026,15.0,70.0,2025-03-10 02:58:06.337967,2,0,3,21.07749644806493,105.81776968780322,21.00871240273902,105.79546705251855,sunny,4,18,71,motorbike,4.2,8,150000.0,179000.0
R003027,4.4,24.0,2025-03-09 23:11:50.337967,23,6,3,21.004804553832603,105.8241221527726,21.04444265280858,105.80195733308183,sunny,4,23,81,7_seater_car,4.6,8,132000.0,152000.0
R003028,4.2,17.0,2025-02-27 23:10:07.337967,23,3,2,21.01754285147566,105.78065877837244,21.061305303781968,105.78924838530824,sunny,4,30,49,4_seater_car,4.1,13,84000.0,84000.0
R003029,5.2,24.0,2025-02-27 15:44:07.337967,15,3,2,21.027667645067236,105.76736500997535,21.066519613499175,105.77461304054232,heavy_rain,3,12,62,4_seater_car,4.4,38,104000.0,195000.0
R003030,4.9,23.0,2025-02-18 17:18:02.337967,17,1,2,20.99698769994959,105.81245888310632,20.993419620799774,105.84779777983418,rainy,6,11,70,motorbike,4.3,59,49000.0,100000.0
R003031,9.9,48.0,2025-02-24 01:51:48.337967,1,0,2,21.035971616927554,105.75458274671271,20.99396441990472,105.84330251024926,rainy,5,14,44,4_seater_car,4.0,0,198000.0,265000.0
R003032,5.9,27.0,2025-03-01 09:58:52.337967,9,5,3,21.034807379998167,105.78549804116741,21.049524982052223,105.78723505304916,heavy_rain,6,12,48,motorbike,4.3,12,59000.0,133000.0
R003033,2.3,11.0,2025-02-15 07:12:26.337967,7,5,2,20.99429807899976,105.82448228997849,21.016452492076,105.84809473991155,rainy,6,9,48,7_seater_car,5.0,41,69000.0,131000.0
R003034,3.2,19.0,2025-02-26 00:36:31.337967,0,2,2,21.006766646403182,105.75780698755881,21.038137727313252,105.76003642804639,sunny,6,19,59,motorbike,4.0,15,32000.0,36000.0
R003035,4.5,23.0,2025-02-22 14:17:15.337967,14,5,2,21.05957685122896,105.78706959400267,21.077358642904382,105.84002241527291,sunny,5,11,47,4_seater_car,5.0,11,90000.0,110000.0
R003036,7.5,33.0,2025-02-20 22:38:48.337967,22,3,2,21.031519244621023,105.7854617936473,21.07896098945477,105.78577624562885,heavy_rain,4,22,44,motorbike,3.7,3,75000.0,112000.0
R003037,2.1,11.0,2025-03-11 08:42:27.337967,8,1,3,20.99154539126821,105.82370658865476,21.06288801595858,105.78239923776586,rainy,9,24,83,7_seater_car,4.3,11,63000.0,115000.0
R003038,5.7,27.0,2025-03-04 07:46:54.337967,7,1,3,21.007702952223173,105.79286593889033,20.999849288724818,105.83931389663152,heavy_rain,7,13,53,7_seater_car,4.9,26,171000.0,368000.0
R003039,6.5,34.0,2025-02-12 15:39:09.337967,15,2,2,21.027813862253744,105.78661959950301,21.062399544598286,105.76483300757185,heavy_rain,5,18,44,4_seater_car,4.8,22,130000.0,193000.0
R003040,7.0,33.0,2025-02-21 17:53:35.337967,17,4,2,20.998932008686445,105.81158281045856,21.018507607804178,105.76487117550539,sunny,5,18,73,motorbike,5.0,11,70000.0,105000.0
R003041,4.3,19.0,2025-02-19 17:20:55.337967,17,2,2,20.99088437434161,105.79735312687389,21.053858076670654,105.7553126802773,sunny,7,25,47,motorbike,4.3,29,43000.0,51000.0
R003042,7.6,31.0,2025-03-04 13:45:01.337967,13,1,3,21.07696939546408,105.78763431482015,21.073387527491416,105.80247079275773,rainy,5,18,56,4_seater_car,4.3,18,152000.0,203000.0
R003043,3.0,16.0,2025-02-28 17:17:25.337967,17,4,2,21.036850429397532,105.78295607075356,21.020553637904403,105.81598777241598,sunny,7,14,53,7_seater_car,3.5,6,90000.0,133000.0
R003044,7.2,37.0,2025-03-04 18:48:16.337967,18,1,3,21.026731241679908,105.78950116236348,20.982888901599146,105.78689974211962,sunny,9,22,55,motorbike,4.2,2,72000.0,100000.0
R003045,4.3,21.0,2025-02-20 06:12:03.337967,6,3,2,20.99907317096203,105.8430979298189,21.005667612306635,105.75613995476904,sunny,4,15,14,motorbike,4.5,22,43000.0,41000.0
R003046,4.6,24.0,2025-02-24 07:02:49.337967,7,0,2,20.996677938143982,105.76272970332482,20.997890311040432,105.77418487815652,rainy,5,15,59,motorbike,4.9,3,46000.0,82000.0
R003047,4.6,25.0,2025-02-18 06:24:45.337967,6,1,2,21.075324336144266,105.82657165671463,21.00250301598455,105.817783420263,heavy_rain,4,22,62,4_seater_car,3.2,4,92000.0,149000.0
R003048,6.2,26.0,2025-02-20 05:39:33.337967,5,3,2,21.044505983451938,105.78272062506733,21.01702940411605,105.84018054868503,sunny,1,21,62,motorbike,4.1,6,62000.0,68000.0
R003049,2.6,13.0,2025-02-16 10:33:54.337967,10,6,2,21.028078246009496,105.84428700011219,20.99826675714219,105.7537185692723,rainy,4,15,80,4_seater_car,5.0,59,52000.0,75000.0
R003050,7.0,28.0,2025-03-01 17:18:36.337967,17,5,3,21.029199625928168,105.80895332572565,21.032007186799117,105.81509660356907,rainy,7,20,40,4_seater_car,4.8,22,140000.0,200000.0
R003051,6.9,32.0,2025-02-12 15:28:53.337967,15,2,2,21.015385833773145,105.7634553342037,21.00799820363204,105.75724628074411,rainy,6,14,35,7_seater_car,3.8,52,207000.0,248000.0
R003052,3.9,19.0,2025-02-24 08:21:14.337967,8,0,2,20.98703018242206,105.7875529319212,21.06970442234463,105.79939475910962,rainy,7,13,65,4_seater_car,4.9,5,78000.0,152000.0
R003053,4.5,21.0,2025-02-13 12:47:00.337967,12,3,2,20.9969494267922,105.78611545881742,21.07776743945741,105.75310376044763,sunny,5,15,39,motorbike,4.7,19,45000.0,48000.0
R003054,2.9,17.0,2025-03-05 07:34:55.337967,7,2,3,21.040162484576058,105.81102520493722,21.068151458451307,105.79161147462172,sunny,9,17,74,4_seater_car,5.0,22,58000.0,90000.0
R003055,2.5,12.0,2025-02-28 00:30:06.337967,0,4,2,21.022148935114824,105.846906277779,20.982395875022824,105.81074420841273,sunny,4,21,60,7_seater_car,4.6,60,75000.0,73000.0
R003056,4.9,22.0,2025-02-24 19:24:48.337967,19,0,2,21.022132397553534,105.7922828424859,20.990348965263248,105.8063528637585,heavy_rain,7,16,62,4_seater_car,4.7,12,98000.0,218000.0
R003057,5.0,24.0,2025-02-19 05:42:49.337967,5,2,2,21.024386422325076,105.78780231605197,20.983917446425078,105.81038942475125,rainy,6,23,53,motorbike,5.0,20,50000.0,62000.0
R003058,3.8,17.0,2025-02-26 18:45:45.337967,18,2,2,20.985537637012058,105.7588399351131,20.9852333533867,105.77841135018913,heavy_rain,9,19,51,motorbike,4.5,42,38000.0,77000.0
R003059,2.4,11.0,2025-03-11 23:11:55.337967,23,1,3,21.03169123125826,105.80953951031876,21.014527566279376,105.81953702445263,sunny,4,20,61,luxury_car,4.9,3,144000.0,159000.0
R003060,5.6,30.0,2025-02-28 17:37:19.337967,17,4,2,21.073648786410185,105.84783566741633,20.98977905424292,105.79183277933963,rainy,5,20,65,4_seater_car,4.1,48,112000.0,180000.0
R003061,3.7,20.0,2025-02-16 07:48:56.337967,7,6,2,21.002000776270613,105.80456822455602,21.028702103145267,105.77144114381811,rainy,7,24,61,7_seater_car,4.1,7,111000.0,176000.0
R003062,3.1,15.0,2025-02-15 20:17:02.337967,20,5,2,21.014891545256848,105.78873177728687,21.028792951746954,105.81394890475194,rainy,3,22,48,7_seater_car,5.0,11,93000.0,114000.0
R003063,8.5,43.0,2025-03-09 23:44:58.337967,23,6,3,21.023437095844674,105.77716811468413,21.066897901879337,105.77793539512805,sunny,2,25,24,4_seater_car,4.1,14,170000.0,170000.0
R003064,2.8,17.0,2025-03-11 16:30:24.337967,16,1,3,21.07679543088085,105.83596089263446,20.99248855744408,105.7528794560679,sunny,5,23,44,7_seater_car,4.9,25,84000.0,80000.0
R003065,5.9,28.0,2025-03-01 23:30:44.337967,23,5,3,21.00826628539406,105.79072469962964,20.99249951353266,105.81794923379826,sunny,5,19,46,motorbike,4.5,3,59000.0,61000.0
R003066,2.1,9.0,2025-02-14 07:31:29.337967,7,4,2,21.070058272397873,105.78993453054366,21.078908974842854,105.77921375294306,rainy,7,16,62,motorbike,4.5,23,21000.0,36000.0
R003067,2.2,11.0,2025-03-07 21:38:27.337967,21,4,3,21.02041228649347,105.75551948439156,21.051112344160273,105.75131295355838,rainy,3,25,76,motorbike,5.0,2,22000.0,29000.0
R003068,5.7,30.0,2025-03-11 04:31:03.337967,4,1,3,21.022991754431853,105.77262516307653,21.042996221240784,105.77146517734121,sunny,3,23,30,motorbike,4.7,9,57000.0,57000.0
R003069,3.8,20.0,2025-03-08 07:08:49.337967,7,5,3,21.03590327176817,105.75829263047187,20.987802342503084,105.83860969613431,sunny,6,15,46,motorbike,4.5,19,38000.0,53000.0
R003070,2.5,14.0,2025-03-06 18:42:42.337967,18,3,3,21.079823878280813,105.8180004631873,21.01017301637152,105.77577347503222,sunny,9,14,43,4_seater_car,4.6,3,50000.0,73000.0
R003071,7.2,38.0,2025-02-22 10:06:29.337967,10,5,2,21.06414411707827,105.79001410340781,20.984084302796333,105.78623535582506,rainy,3,19,37,4_seater_car,4.5,22,144000.0,164000.0
R003072,5.4,27.0,2025-02-12 06:09:32.337967,6,2,2,20.98677170307431,105.75353771166058,21.036124773965604,105.79062390887944,rainy,3,24,57,4_seater_car,4.7,61,108000.0,121000.0
R003073,1.5,8.0,2025-03-01 19:14:29.337967,19,5,3,20.98824179913395,105.84558079829434,21.056607176904407,105.7986304430365,heavy_rain,6,13,62,4_seater_car,4.4,62,30000.0,68000.0
R003074,7.2,36.0,2025-02-12 17:09:29.337967,17,2,2,21.075504080951617,105.82697438770357,20.987673615012376,105.81644618830003,rainy,5,14,52,motorbike,4.9,17,72000.0,127000.0
R003075,2.6,11.0,2025-02-18 06:22:12.337967,6,1,2,21.027197200662517,105.80917469812438,21.004062754229302,105.79668969591968,sunny,3,18,60,7_seater_car,3.8,14,78000.0,88000.0
R003076,1.9,8.0,2025-02-20 17:42:02.337967,17,3,2,21.01289013512372,105.79433137385107,20.990391461392008,105.76287119956953,sunny,8,20,94,motorbike,4.2,11,19000.0,31000.0
R003077,3.0,13.0,2025-02-11 04:52:04.337967,4,1,2,21.02583541743633,105.77422483825937,21.007196437754004,105.81461284082096,sunny,4,7,59,motorbike,4.8,12,30000.0,45000.0
R003078,4.4,23.0,2025-03-04 20:21:25.337967,20,1,3,20.98130476742623,105.79592024222983,21.03728620047456,105.78467055553234,sunny,4,16,21,motorbike,3.9,16,44000.0,44000.0
R003079,4.7,22.0,2025-03-11 17:12:29.337967,17,1,3,21.033078736834568,105.83284773955819,21.02422318065942,105.7985919447218,rainy,8,15,60,4_seater_car,5.0,11,94000.0,174000.0
R003080,2.0,10.0,2025-02-26 21:58:23.337967,21,2,2,21.06588902312263,105.79580199921938,21.074340111000204,105.84005764591889,sunny,5,15,57,motorbike,4.2,11,20000.0,24000.0
R003081,2.2,12.0,2025-03-05 07:21:45.337967,7,2,3,20.983706528485133,105.76817110765504,21.029515859633857,105.76338509966108,sunny,6,20,40,4_seater_car,4.4,6,44000.0,55000.0
R003082,3.1,17.0,2025-02-11 06:28:02.337967,6,1,2,21.067478052555863,105.79446695412784,20.996121734194055,105.81783364085354,rainy,5,13,53,motorbike,4.2,22,31000.0,43000.0
R003083,3.2,13.0,2025-03-06 06:50:13.337967,6,3,3,21.050031565621946,105.80110452350772,20.994590657483567,105.83128179213942,sunny,5,21,59,luxury_car,4.6,41,192000.0,197000.0
R003084,6.6,34.0,2025-02-13 09:55:55.337967,9,3,2,21.069067030701603,105.84217634009865,21.001474410348006,105.80988907201828,sunny,7,10,54,4_seater_car,4.3,0,132000.0,221000.0
R003085,3.6,17.0,2025-02-17 19:32:54.337967,19,0,2,21.050141637069313,105.75778408493629,21.035981894067543,105.75480706164316,rainy,8,15,72,7_seater_car,5.0,66,108000.0,192000.0
R003086,6.5,29.0,2025-02-19 11:43:10.337967,11,2,2,21.007225656068304,105.82077050653358,20.997717718593247,105.75661016637909,heavy_rain,3,14,55,4_seater_car,4.2,25,130000.0,221000.0
R003087,7.8,36.0,2025-03-04 15:21:10.337967,15,1,3,21.04664565476263,105.77585332522187,20.98306211333997,105.79564439957427,sunny,5,17,50,4_seater_car,4.7,0,156000.0,171000.0
R003088,5.9,27.0,2025-03-10 19:52:46.337967,19,0,3,21.010797798165072,105.78595149219495,20.98719185585542,105.77622925955299,rainy,7,18,31,luxury_car,4.4,2,354000.0,531000.0
R003089,1.0,4.0,2025-02-11 14:09:07.337967,14,1,2,21.059205184490946,105.76367386902847,20.986368286880648,105.75660964287546,rainy,3,21,28,motorbike,4.3,54,10000.0,11000.0
R003090,3.8,19.0,2025-02-15 07:45:18.337967,7,5,2,21.03215740195142,105.7533495801264,21.02762969666253,105.80285861668077,rainy,6,16,36,4_seater_car,4.6,22,76000.0,111000.0
R003091,4.1,25.0,2025-02-28 09:30:25.337967,9,4,2,21.00037287841145,105.84699825793469,21.054582305126257,105.78950728941562,rainy,8,20,63,motorbike,4.0,1,41000.0,71000.0
R003092,4.4,23.0,2025-03-02 08:19:24.337967,8,6,3,21.026221737862073,105.77625034957995,20.981912214987396,105.75316917978358,heavy_rain,5,23,46,luxury_car,4.1,8,264000.0,495000.0
R003093,1.6,6.0,2025-02-24 14:28:12.337967,14,0,2,20.98392178989929,105.75648616892911,20.99813700279515,105.77171457768922,sunny,3,12,34,4_seater_car,4.7,43,32000.0,33000.0
R003094,3.1,15.0,2025-02-16 23:59:50.337967,23,6,2,21.018058772266365,105.77009519593975,21.010260620222002,105.75630436196398,sunny,5,20,48,motorbike,4.5,38,31000.0,31000.0
R003095,2.3,11.0,2025-03-07 11:01:33.337967,11,4,3,21.021048195732416,105.80283807884932,21.052364200606462,105.75677312897261,rainy,4,13,48,motorbike,4.5,4,23000.0,32000.0
R003096,2.8,12.0,2025-03-11 14:32:35.337967,14,1,3,21.072271835308474,105.79440802439419,21.021434152130265,105.84591738988875,rainy,5,21,38,7_seater_car,5.0,11,84000.0,101000.0
R003097,3.9,17.0,2025-02-10 17:00:54.337967,17,0,2,21.03244637615822,105.7760714074277,20.982677476443683,105.83758654362208,sunny,8,7,57,motorbike,4.9,27,39000.0,72000.0
R003098,3.1,16.0,2025-03-06 08:58:32.337967,8,3,3,21.007165416073082,105.77195762463707,21.07303370328733,105.75697403918134,rainy,7,11,77,motorbike,4.1,23,31000.0,66000.0
R003099,2.9,14.0,2025-02-21 05:29:01.337967,5,4,2,21.070731914503632,105.77286285961962,21.074301856526496,105.78838692663899,sunny,3,20,34,4_seater_car,4.2,2,58000.0,58000.0
R003100,4.1,19.0,2025-02-28 18:05:05.337967,18,4,2,20.98137852737513,105.82271235930654,21.071755621658802,105.77374694961853,heavy_rain,7,17,59,luxury_car,4.0,18,246000.0,529000.0
R003101,3.5,18.0,2025-03-06 17:40:23.337967,17,3,3,20.987262832446948,105.82054722541672,21.073391167769337,105.8390655714357,rainy,6,24,35,motorbike,4.1,0,35000.0,52000.0
R003102,5.0,30.0,2025-02-13 17:48:59.337967,17,3,2,21.063911452764778,105.7554783178648,20.996727778778066,105.77263639437093,sunny,6,23,73,4_seater_car,5.0,8,100000.0,140000.0
R003103,3.6,18.0,2025-03-02 22:42:02.337967,22,6,3,21.00122461244962,105.80251519132653,21.010221598571498,105.78688993537999,rainy,4,22,32,motorbike,5.0,14,36000.0,43000.0
R003104,2.0,10.0,2025-03-08 09:17:17.337967,9,5,3,21.029664202216587,105.80334894611924,21.02516794297722,105.8060753987424,rainy,7,22,25,motorbike,4.1,0,20000.0,30000.0
R003105,2.7,13.0,2025-03-01 02:35:11.337967,2,5,3,21.008614967608796,105.81180440244825,21.01695235349953,105.84597305754731,sunny,4,11,55,4_seater_car,4.6,37,54000.0,67000.0
R003106,3.8,18.0,2025-02-11 10:03:23.337967,10,1,2,20.99873688736838,105.81424353454717,20.995050531722615,105.77474943918493,heavy_rain,5,21,35,4_seater_car,4.4,10,76000.0,114000.0
R003107,3.6,19.0,2025-02-18 09:36:00.337967,9,1,2,21.022623341173745,105.76266892574802,21.014169228670415,105.80893085782098,sunny,7,13,84,4_seater_car,4.7,10,72000.0,130000.0
R003108,2.2,10.0,2025-02-24 01:43:29.337967,1,0,2,20.992083129480548,105.81171300687606,21.017959947393148,105.78706748289012,sunny,4,24,31,4_seater_car,4.8,2,44000.0,44000.0
R003109,6.3,32.0,2025-03-06 17:19:00.337967,17,3,3,21.00918518819583,105.78102379692437,21.03664917466831,105.76559357135488,rainy,7,14,29,4_seater_car,4.8,12,126000.0,190000.0
R003110,5.2,29.0,2025-02-18 11:10:16.337967,11,1,2,21.047861200952617,105.79768168421079,20.997172887190168,105.79684217799955,rainy,5,23,52,4_seater_car,4.0,1,104000.0,128000.0
